"","Day","Temperature.C","Weight.g","Gross.Production.g","Gross.Production.J","Cum.Net.Production.J","Cum.Gross.Production.g","Net.Production.J","Cum.Gross.Production.J","Net.Production.g","Specific.Growth.Rate.g.g.d","Specific.Growth.Rate.J.g.d","Consumption.g","Consumption.J","Specific.Consumption.Rate.J.g.d","Specific.Consumption.Rate.g.g.d","Cum.Net.Production.g","Cum.Cons.J","Specific.Egestion.Rate.J.g.d","Specific.Excretion.Rate.J.g.d","Cum.Cons.g","Specific.Respiration.Rate.J.g.d","Mean.Prey.Energy.Density.J.g","Cum.Gametic.Production.J","Gametic.Production.g","Final.Predator.Energy.Density.J.g","Initial.Predator.Energy.Density.J.g","Specific.SDA.Rate.J.g.d","Simulation"
"247",21,9,1.99913853313551,0.160166947586989,923.352248868695,3854.06457279757,2.98315233874847,203.882598442509,17196.7636879627,0.0353538877612003,0.0144971390233542,103.821261115751,0.0787010296244644,563.617423655602,287.005718770234,0.040076201741288,0.668379333135507,10525.4141303801,30.3390747169621,27.0972628939299,1.46972200382324,81.6014572664279,7161.5,0,0,5764.97115059367,5764.93629166034,44.1466627771627,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"248",22,9.4,2.036308038927,0.168621599077362,972.098654047966,4068.42033029025,3.15177393782583,214.355757492677,18168.8623420107,0.0371695057914894,0.0149722912428026,107.224063735331,0.0828356078713009,593.227205770321,296.741419335201,0.0414356516561057,0.705548838926996,11118.6413361505,30.9243197339879,28.7801071984036,1.55255761169454,84.0923875360699,7161.5,0,0,5765.00779972638,5764.97115059367,45.7205411314086,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"249",23,10.5,2.07629382075252,0.186068118099932,1072.68415212652,4299.02053431435,3.33784205592577,230.600204024104,19241.5464941372,0.0399857818255263,0.0158129251482601,113.244263449265,0.0909924147281032,651.642178075311,320.011592361382,0.0446849950933997,0.745534620752522,11770.2835142258,32.1517290922794,33.2327473128306,1.64355002642265,91.8709560247217,7161.5,0,0,5765.04722570726,5765.00779972638,49.5118964822856,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"250",24,9.8,2.11551131217354,0.179431846624817,1034.43306958793,4525.19302796536,3.51727390255058,226.172493651014,20275.9795637251,0.0392174914210179,0.0152106221692438,108.93087066504,0.088012676341475,630.302781619473,303.571091586175,0.0423893167054632,0.78475211217354,12400.5862958453,31.204959859095,30.2106148281736,1.73156270276412,86.377671576809,7161.5,0,0,5765.0858941538,5765.04722570726,46.8469746570577,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"251",25,9.4,2.15405399611445,0.175860656148913,1013.85178810073,4747.47677217592,3.6931345586995,222.283744210556,21289.8313518259,0.0385426839409067,0.0146719674669435,105.073295014516,0.0863042332131037,618.067766155642,292.159991109015,0.040795921400407,0.823294796114447,13018.6540620009,30.4468752585173,28.3357674909007,1.81786693597722,83.2893974187957,7161.5,0,0,5765.12389724017,5765.0858941538,45.0146559262856,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"252",26,9.6,2.19366414663108,0.181382319281743,1045.69154342802,4975.91987238058,3.87451687798124,228.44310020466,22335.5228952539,0.0396101505166313,0.0148087180149824,106.052634064296,0.0889572466405559,637.067321816341,295.752716953941,0.0412975936541145,0.862904946631078,13655.7213838172,30.6086118964521,29.0599343087037,1.90682418261778,84.4267506146007,7161.5,0,0,5765.16295284858,5765.12389724017,45.604786069888,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"253",27,9.6,2.23373863536559,0.183855042548702,1059.95427999618,5207.04409289862,4.05837192052994,231.124220518037,23395.4771752501,0.040074488734509,0.01471198678243,105.359893342373,0.0901402290382053,645.539250257107,294.274422658772,0.041091171215356,0.902979435365587,14301.2606340743,30.4556174055964,28.9146807484017,1.99696441165599,84.1673966588547,7161.5,0,0,5765.20246629447,5765.16295284858,45.3768345035461,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"254",28,9.5,2.27397308722876,0.184745146753369,1065.09317569846,5439.09406518268,4.24311706728331,232.049972284066,24460.5703509485,0.0402344518631712,0.0145059163482473,103.884119927973,0.0905636492342752,648.571573991262,290.352489643495,0.0405435299369539,0.943213887228758,14949.8322080656,30.1534441695596,28.3452784253813,2.08752806089026,83.2154112990644,7161.5,0,0,5765.24213746401,5765.20246629447,44.754235821517,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"255",29,9.8,2.31553726702855,0.191978375840128,1106.80182187541,5678.81652197408,4.43509544312344,239.722456791401,25567.3721728239,0.0415641797997921,0.0147203929456339,105.420094080157,0.0940113299355448,673.262139333404,296.073046385036,0.0413423230307947,0.98477806702855,15623.094347399,30.4342138756726,29.4644286404432,2.18153939082581,85.0644305971529,7161.5,0,0,5765.28311974529,5765.24213746401,45.6898791916105,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"256",30,9.7,2.35731255699978,0.193003548671674,1112.72010120774,5919.75999480053,4.62809899179511,240.94347282645,26680.0922740317,0.0417752899712278,0.0145297919053016,104.055104729817,0.0945097796574873,676.831787017096,292.30010531666,0.040815486325024,1.02655335699978,16299.9261344161,30.14818953076,28.9052000134381,2.27604917048329,84.1014815274697,7161.5,0,0,5765.3243101812,5765.28311974529,45.0901295151747,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"257",31,9.6,2.39927129143203,0.193953960552562,1118.20748382961,6161.76496745039,4.82205295234767,242.004972649854,27798.2997578613,0.0419587344322556,0.0143351791223036,102.661385284377,0.0949670080625195,680.106228239734,288.509144118472,0.0402861333684944,1.06851209143203,16980.0323626558,29.8589460541631,28.3481986637128,2.37101617854581,83.1527800491583,7161.5,0,0,5765.36568149335,5765.3243101812,44.4878340670612,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"258",32,9.7,2.44200345904118,0.198167781825749,1142.50972851584,6408.23443125098,5.02022073417342,246.469463800592,28940.8094863771,0.0427321676091457,0.0143443134411103,102.726800708512,0.096975437570092,694.489596158214,289.458552952426,0.0404187045943483,1.11124425904118,17674.521958814,29.8551083526136,28.6242023745633,2.4679916161159,83.6006490455693,7161.5,0,0,5765.40781541061,5765.36568149335,44.6517924711676,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"259",33,10,2.48599654765449,0.205606704060792,1185.40649849291,6661.98036369876,5.22582743823422,253.745932447784,30126.21598487,0.043993088613306,0.014509378770042,103.908916061656,0.100478421485771,719.576215470347,294.666337513248,0.0411458964620887,1.15523734765449,18394.0981742844,30.088138414227,29.6926796779088,2.56847003760168,85.4691531144243,7161.5,0,0,5765.45119259599,5765.40781541061,45.5074502450316,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"260",34,10.2,2.53090917319774,0.21144268545225,1219.06248300637,6921.03399259893,5.43727012368647,259.053628900161,31345.2784678764,0.044912625543259,0.0145507427590358,104.205144268835,0.103198779020215,739.058055953266,297.288448228362,0.0415120363371307,1.20014997319774,19133.1562302377,30.1575195894187,30.3254748996238,2.67166881662189,86.653789744586,7161.5,0,0,5765.49547644477,5765.45119259599,45.9465197258982,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"261",35,10.6,2.57692843674805,0.220144630565115,1269.24287168677,7186.47477653851,5.65741475425158,265.44078393959,32614.5213395632,0.0460192635503094,0.0146449230860955,104.879616681073,0.10714819909421,767.341827813182,303.188212338597,0.0423358531506804,1.24616923674805,19900.4980580508,30.3655772211235,31.670370083846,2.7788170157161,89.3471551123499,7161.5,0,0,5765.54085143863,5765.49547644477,46.9254932402055,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"262",36,10,2.62244970367167,0.21399568937562,1233.80088912691,7449.04720654742,5.8714104436272,262.572430008908,33848.3222286901,0.0455212669236156,0.014227964375861,101.893566877728,0.104473456617735,748.186659567908,290.340487884126,0.0405418540646689,1.29169050367167,20648.6847176188,29.6464294511382,29.2567762474176,2.88329047233383,84.704337257368,7161.5,0,0,5765.58573540782,5765.54085143863,44.8393780504739,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"263",37,10,2.66847923004183,0.216800694874812,1249.98299379672,7714.55549642536,6.08821113850201,265.508289877939,35098.3052224868,0.0460295263701576,0.0141373145713256,101.244378302548,0.105808230375945,757.74564183733,288.94572916934,0.0403470961627229,1.33772003004183,21406.4303594561,29.5040117809724,29.1162304216011,2.98909870270978,84.4571332734193,7161.5,0,0,5765.63112052082,5765.58573540782,44.6239753907993,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"264",38,10.8,2.7162392045568,0.231847824005476,1336.74902931101,7990.04980313339,6.32005896250749,275.494306708027,36435.0542517978,0.0477599745149755,0.0144160010464679,103.24019149428,0.112563243455913,806.121668009518,302.090291329298,0.0421825443453604,1.3854800045568,22212.5520274656,30.0677769824685,31.9216966265601,3.10166194616569,90.0727537583351,7161.5,0,0,5765.67821185569,5765.63112052082,46.7878724676548,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"265",39,11.6,2.76447581776136,0.245360969882456,1414.67239809106,8268.29807496742,6.56541993238995,278.248271834029,37849.7266498889,0.0482366132045549,0.0143040976457324,102.438795289913,0.118195955451029,846.460334962542,311.629525684817,0.0435145605927274,1.43371661776136,23059.0123624281,30.2838358310342,34.4128972020795,3.21985790161672,96.1025387069404,7161.5,0,0,5765.72577315631,5765.67821185569,48.3914586548507,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"266",40,11.1,2.81342538337329,0.242203496805451,1396.47894387977,8550.66363492901,6.8076234291954,282.365559961592,39246.2055937686,0.0489495656119368,0.0142624762188239,102.140723441107,0.117213188846007,839.422251920681,303.646082388392,0.0423997880874665,1.48266618337329,23898.4346143488,29.9472880810804,32.6328909086772,3.33707109046273,91.8489873366692,7161.5,0,0,5765.77403742801,5765.72577315631,47.0761926208575,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"267",41,11,2.86289521996411,0.244009610929526,1406.90427958037,8836.03517856192,7.05163304012492,285.371543632911,40653.109873349,0.0494698365908159,0.0141635221714799,101.432064031054,0.118150933688004,846.137911606642,300.750080882587,0.0419954033208947,1.53213601996411,24744.5725259555,29.7515618353344,32.1417865077907,3.45522202415073,90.8129232322809,7161.5,0,0,5765.82281468688,5765.77403742801,46.6117452761274,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"268",42,11.2,2.91292335064782,0.249965799725152,1441.25851094674,9124.63220375161,7.30159883985007,288.597025189686,42094.3683842957,0.0500281306837103,0.0140761018458858,100.806003369311,0.120774665652197,864.927768068211,302.116459602407,0.0421861983666001,1.58216415064782,25609.5002940237,29.7071146129994,32.6485420513053,3.57599668980293,92.1003922306131,7161.5,0,0,5765.87214242374,5765.82281468688,46.8544073381781,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"269",43,12.2,2.96244752578549,0.265643271832579,1531.66514088176,9410.32692434587,7.56724211168265,285.694720594258,43626.0335251775,0.0495241751376656,0.0136952246887913,98.0783516087786,0.126884023003283,908.67993073801,311.947765647841,0.0435589982053817,1.63168832578549,26518.1802247617,29.8036123844341,35.5348997016993,3.70288071280621,100.002107591623,7161.5,0,0,5765.92097326042,5765.87214242374,48.528794361306,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"270",44,12,3.01283673687105,0.266679144646755,1537.65087324987,9701.01682243286,7.83392125632941,290.689898086988,45163.6843984274,0.050389211085569,0.0137017259538401,98.1249104184259,0.127650685703893,914.170385668431,308.586186830783,0.0430896022943215,1.68207753687105,27432.3506104301,29.6475524765622,34.7959846180841,3.83053139851011,98.0402942087849,7161.5,0,0,5765.97065702256,5765.92097326042,47.977445108926,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"271",45,11.8,3.06404041278636,0.267607832106204,1543.01890751379,9996.41040896186,8.10152908843561,295.393586529003,46706.7033059412,0.0512036759153061,0.0136905680199945,98.0450028751907,0.128353870979738,919.206247021397,305.09660074579,0.042602332017844,1.73328121278636,28351.5568574515,29.4788875379439,34.0481897389726,3.95888526948984,96.1182739219332,7161.5,0,0,5766.02114384701,5765.97065702256,47.4062466717495,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"272",46,12,3.11547723003876,0.273471671094177,1576.8434377722,10293.1541915413,8.37500075952979,296.743782579403,48283.5467437134,0.0514368172524038,0.0135233143388379,96.8472156375875,0.130809692128158,936.793610175801,305.738007327359,0.042691895179412,1.78471803003876,29288.3504676273,29.3739123886579,34.4748256860901,4.089694961618,97.507429285567,7161.5,0,0,5766.07186054882,5766.02114384701,47.5346243294566,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"273",47,12.5,3.16637734844617,0.282780109064449,1630.53042959945,10586.8068446043,8.65778086859424,293.652653063087,49914.0771733128,0.0509001184074056,0.0131614988804222,94.2560742321435,0.134342182689558,962.091541331267,308.810326731002,0.0431209001928369,1.83561814844617,30250.4420089586,29.262128624329,35.7075326485917,4.22403714430756,101.50230115159,7161.5,0,0,5766.12204806557,5766.07186054882,48.0822900743477,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"274",48,12.8,3.21693329863253,0.289567328020042,1669.6805544958,10878.4789818631,8.94734819661428,291.672137258794,51583.7577278086,0.0505559501863573,0.0128625855914195,92.115406712951,0.136937282116497,980.676345877297,309.715563863082,0.043247303478752,1.88617409863253,31231.1183548359,29.1124746182409,36.3387151432491,4.36097442642406,103.885236038528,7161.5,0,0,5766.17189623245,5766.12204806557,48.2637313501127,"2016_Early Summer_Lower Russian River_Chinook_Age_0"
"275",1,9.2,1.2082081390672,0.132238811860707,762.246355053966,152.677242344427,0.132238811860707,152.677242344427,762.246355053966,0.0264818390672028,0.0343065535089863,129.198480514843,0.12147153443951,457.461798699196,387.113156996841,0.102791597715571,0.0264818390672028,457.461798699196,85.5582002398612,29.96480502934,0.12147153443951,90.5242186505971,3766,0,0,5764.19129322512,5764.1651821318,51.8674525622006,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"276",2,8.9,1.23421805326356,0.130477688086278,752.098353627065,302.635015771161,0.262716499946985,149.957773426734,1514.34470868103,0.0260099141963555,0.0329569422276542,124.115844429346,0.119763160787812,451.028063526899,373.303281895713,0.0991246101688033,0.0524917532635583,908.489862226096,82.9530735979948,28.3019520384618,0.241234695227322,87.9921760027036,3766,0,0,5764.21693900052,5764.19129322512,49.9402358272076,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"277",3,9.4,1.26197611867466,0.139093779249313,801.766718458488,462.673066204231,0.401810279196298,160.03805043307,2316.11142713952,0.0277580654111054,0.0344311114280216,129.667565637929,0.12769580043701,480.902384445779,389.64134674109,0.103462917350263,0.0802498186746636,1389.39224667187,85.8160852256971,30.5693412707897,0.368930495664332,91.3304096260261,3766,0,0,5764.24430845301,5764.21693900052,52.2579449806475,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"278",4,8.9,1.28873540179216,0.134745213761244,776.704331514533,616.954114448216,0.536555492957541,154.281048243986,3092.81575865405,0.0267592831174996,0.0324624376712302,122.253540269853,0.123604006871816,465.49268987926,368.860141638911,0.0979448065955685,0.107009101792163,1854.88493655113,81.9657473177193,27.9650957916868,0.492534502536148,87.3299224364068,3766,0,0,5764.27069310617,5764.24430845301,49.345835823245,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"279",5,9.4,1.31728698895692,0.143609870696694,827.806168897718,781.570275669201,0.680165363654235,164.616161220984,3920.62192755177,0.0285515871647544,0.0339178562631507,127.734646687026,0.131760797944597,496.211165059351,385.037273259741,0.102240380578795,0.135560688956918,2351.09610161049,84.8020666530651,30.2081283382703,0.624295300480745,90.6519760450315,3766,0,0,5764.29884497111,5764.27069310617,51.6404555363482,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"280",6,9.2,1.34571300583586,0.143291788887517,825.97669317816,945.464049645039,0.823457152541752,163.893773975838,4746.59862072993,0.0284260168789447,0.0330370863065962,124.417667030641,0.131421995108072,494.935233576999,375.723162626019,0.0997671701078117,0.163986705835862,2846.03133518748,83.040829281277,29.0831533612471,0.755717295588817,88.8401516175579,3766,0,0,5764.32687302375,5764.29884497111,50.3413613352956,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"281",7,9.8,1.37599928786906,0.153349682874768,883.957697964697,1120.08516951961,0.97680683541652,174.621119874571,5630.55631869463,0.0302862820331999,0.0344559321606578,129.761040517037,0.140544187179935,529.289408919634,393.315221465722,0.104438454982932,0.194272987869062,3375.32074410712,86.0408199552136,31.6727337670794,0.896261482768752,92.989430166584,3766,0,0,5764.35673529784,5764.32687302375,52.8511970598074,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"282",8,7.8,1.39982668952512,0.125610747511078,724.06515844128,1257.46770001338,1.1024175829276,137.382530493766,6354.62147713591,0.0238274016560602,0.0265114198015499,99.8420069726369,0.114371705912778,430.723844467523,313.026211761027,0.0831190153375004,0.218100389525123,3806.04458857464,71.0781726471931,21.8466585572708,1.01063318868153,78.6443108563464,3766,0,0,5764.38022911587,5764.35673529784,41.6150627275794,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"283",9,9.1,1.42909913419876,0.148440118797914,855.665286006304,1426.24644890742,1.25085770172551,168.778748894039,7210.28676314221,0.029272444673633,0.0320157129849125,120.57117510118,0.136012219184857,512.222017450172,365.918167786855,0.0971636133263025,0.247372834198756,4318.26660602481,81.017881445631,28.1309849349008,1.14664540786639,87.1952770544523,3766,0,0,5764.40909174632,5764.38022911587,49.0028492506905,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"284",10,9.5,1.45989830500561,0.156387474119614,901.481377650346,1603.82980329123,1.40724517584513,177.583354383812,8111.76814079256,0.0307991708068511,0.0329958699612729,124.262446274154,0.143264037710324,539.532366017079,377.533197736891,0.100247795469169,0.278172005005607,4857.79897204189,83.0064010776814,29.8162176423101,1.28990944557671,89.7895237173621,3766,0,0,5764.43945972874,5764.40909174632,50.6586090253841,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"285",11,9.3,1.49058408539576,0.156059047358525,899.592930641158,1780.76122600365,1.56330422320365,176.931422712418,9011.36107143372,0.0306857803901484,0.0321811863120863,121.194347651317,0.142926759606157,538.262176676788,368.698405108924,0.097901860092651,0.308857785395755,5396.06114871868,81.344953705599,28.7332381769282,1.43283620518287,88.0010719337076,3766,0,0,5764.4697159082,5764.43945972874,49.4247936413718,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"286",12,8.2,1.5175867223662,0.140604311944282,810.50929812892,1936.45751420923,1.70390853514793,155.696288205581,9821.87036956264,0.0270026369704417,0.0277358489438816,104.453207122658,0.128280083156466,483.102793167251,324.103012973592,0.086060279599998,0.335860422366197,5879.16394188593,72.9915474045788,23.3413849963572,1.56111628833933,80.1257013721279,3766,0,0,5764.49634050825,5764.4697159082,43.1911720778703,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"287",13,9,1.54810393589866,0.156019928802717,899.376308629622,2112.42046234392,1.85992846395065,175.962948134697,10721.2466781923,0.0305172135324643,0.0307884195357154,115.949187971504,0.142769418051556,537.66962838216,354.292522765245,0.0940766125239631,0.366377635898661,6416.83357026809,78.5852699731587,27.0493536003457,1.70388570639089,85.2870637399978,3766,0,0,5764.5264304808,5764.49634050825,47.4216474802389,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"288",14,8.8,1.57829801480395,0.155081339572289,893.970480838828,2286.52201631875,2.01500980352294,174.101553974829,11615.2171590311,0.0301940789052868,0.029862228689684,112.46115324535,0.141804571802132,534.036017406828,344.961345955641,0.0915988704077646,0.396571714803948,6950.86958767492,76.7966175948039,25.9686665189214,1.84569027819302,83.6105753185023,3766,0,0,5764.5562018426,5764.5264304808,46.1243332780641,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"289",15,10,1.61229897986079,0.175207994209167,1009.99632963085,2482.57654255172,2.19021779773211,196.054526232967,12625.2134886619,0.0340009650568376,0.0329843209145285,124.218952564114,0.160123586811447,603.025427931911,382.073234760304,0.101453328401568,0.430572679860785,7553.89501560683,83.3082083511511,31.1585904059931,2.00581386500447,91.9998988966712,3766,0,0,5764.58972679414,5764.5562018426,51.3875845423743,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"290",16,10.3,1.64728545558182,0.181830051127105,1048.17564474976,2684.31604692388,2.37204784885921,201.739504372164,13673.3891334117,0.0349864757210367,0.0332250049757655,125.125368738733,0.165947311354477,624.957574560962,387.618910864116,0.10292589242276,0.465559155581822,8178.85259016779,84.1139074482999,32.2002682894478,2.17176117635895,93.9765058001146,3766,0,0,5764.6242234592,5764.58972679414,52.2028605875203,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"291",17,10.3,1.68275965540735,0.184741752176238,1064.96677967944,2888.87033737444,2.55678960103545,204.55429045056,14738.3559130911,0.0354741998255295,0.0329730721961274,124.176589890616,0.168550327951407,634.760535064998,385.337303206383,0.102320048647473,0.501033355407352,8813.61312523279,83.6187950325306,32.0107306362243,2.34031150431035,93.63560424111,3766,0,0,5764.65920102023,5764.6242234592,51.8955834059027,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"292",18,10.8,1.71929679143378,0.193686160864974,1116.53470934056,3099.55641347553,2.75047576190042,210.686076101086,15854.8906224317,0.0365371360264306,0.0332455427879139,125.202714139284,0.176210938056511,663.610392720822,394.358392530025,0.104715452079136,0.537570491433782,9477.22351795361,84.9236661217271,33.7444904042003,2.51652244236686,97.2647489225866,3766,0,0,5764.69522663635,5764.65920102023,53.2227729422272,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"293",19,11.1,1.75651221279134,0.200119473612037,1153.62777428829,3314.15642950539,2.95059523551246,214.600016029864,17008.51839672,0.0372154213575531,0.0331435162617481,124.818482241743,0.181655309389027,684.113895159076,397.903316383537,0.10565674890694,0.574785912791335,10161.3374131127,85.3095317335144,34.6350414078557,2.69817775175589,99.3741300406194,3766,0,0,5764.73192104181,5764.69522663635,53.7661309598038,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"294",20,12.6,1.79337170467073,0.217130721023976,1251.70039852574,3526.70669626567,3.16772595653644,212.550266760271,18260.2187952457,0.0368594918793992,0.032131438199135,121.006996257942,0.194403965120288,732.125332643006,416.806286521379,0.110676124939293,0.611645404670734,10893.4627457557,87.5638274525608,39.2625766953793,2.89258171687618,112.343183155659,3766,0,0,5764.76826450081,5764.73192104181,56.6297029598367,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"295",21,10.5,1.8311230390053,0.19934397991371,1149.17184912584,3744.40254993483,3.36706993645015,217.695853669164,19409.3906443716,0.0377513343345606,0.0322329109512546,121.389142642425,0.181474734837362,683.433851397504,381.088789132526,0.101191924889147,0.649396739005295,11576.8965971532,82.4401589463026,32.0404321777513,3.07405645171354,93.8514909740168,3766,0,0,5764.80548731646,5764.76826450081,51.3675643920304,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"296",22,10.8,1.86969189468611,0.206191357631046,1188.65306990869,3966.81560311238,3.57326129408119,222.413053177547,20598.0437142803,0.038568855680819,0.0322524291091892,121.462648025206,0.187342820377885,705.533061543116,385.30073977245,0.102310339822743,0.687965594686114,12282.4296586963,82.9731330705703,32.9694444501844,3.26139927209143,95.8951658737651,3766,0,0,5764.84351620816,5764.80548731646,52.0003483527232,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"297",23,10.1,1.90782253935509,0.200072841542898,1153.38862333792,4186.70453085226,3.77333413562409,219.888927739888,21751.4323376182,0.038130644668976,0.0312286349143592,117.607039087477,0.182325750275864,686.638775538904,367.24701941021,0.097516468244878,0.72609623935509,12969.0684342352,79.9464939778291,30.1363646313759,3.44372502236729,90.1414313391591,3766,0,0,5764.8811130238,5764.84351620816,49.4156903743696,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"298",24,10.5,1.94710154565401,0.208687071052315,1203.05615444175,4413.21874189403,3.98202120667641,226.51421104177,22954.4884920599,0.0392790062989152,0.0315266019141698,118.729182808764,0.189799570563399,714.785182741759,374.66020449857,0.099484918879068,0.765375245654005,13683.853616977,81.0494763701254,31.4999423081017,3.63352459293069,92.8805577734869,3766,0,0,5764.91984212401,5764.8811130238,50.5010452380925,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"299",25,11.2,1.98741602152037,0.220603727087439,1271.76280353289,4645.70746367302,4.20262493376384,232.488721778986,24226.2512955928,0.0403144758663607,0.0317053807166753,119.402463778999,0.199714753758878,752.125762655936,386.279680345745,0.102570281557553,0.805689721520366,14435.9793796329,82.6979687939781,33.8119410519024,3.83323934668957,98.1512523339616,3766,0,0,5764.95959219722,5764.91984212401,52.2160543869039,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"300",26,11.7,2.02817740906949,0.229484145600192,1322.96682643501,4880.776729743,4.43210907936404,235.069266069981,25549.2181220278,0.040761387549122,0.0314070213058013,118.278842237648,0.206855561936403,779.018046252495,391.975327670222,0.104082667995279,0.846451109069488,15214.9974258854,83.3303490888741,35.2577878632362,4.04009490862597,102.021412164472,3766,0,0,5764.99978292534,5764.95959219722,53.0869363159919,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"301",27,11.5,2.06954049939932,0.230805918133474,1330.59606793736,5119.31934067107,4.66291499749751,238.542610928072,26879.8141899652,0.0413630903298308,0.0312305556894644,117.614272726523,0.208329617480806,784.569339432716,386.834670342113,0.102717650117396,0.887814199399319,15999.5667653181,82.4655120478436,34.42337401677,4.24842452610678,99.9800163243619,3766,0,0,5765.04056693241,5764.99978292534,52.3514952266143,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"302",28,12.5,2.11050015749907,0.244347481230704,1408.67314172276,5355.53866635446,4.90726247872821,236.219325683382,28288.4873316879,0.0409596580997507,0.0303082722759739,114.140953391318,0.218387210223864,822.446233703073,397.405237511315,0.10552449216976,0.928773857499069,16822.0129990212,83.5943818332322,37.2497888675233,4.46681173633064,108.444646242612,3766,0,0,5765.08095315529,5765.04056693241,53.9754671766303,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"303",29,12.6,2.1517936772096,0.248837776676018,1434.56992674042,5593.68676148807,5.15610025540423,238.148095133615,29723.0572584284,0.0412935197105342,0.0299627318433345,112.839648121998,0.222081521757042,836.359010937019,396.284742251856,0.105226962892155,0.970067377209604,17658.3720099582,83.2526041826967,37.3294755598031,4.68889325808768,109.021486639463,3766,0,0,5765.12166856573,5765.08095315529,53.8415277478953,"2016_Early Summer_Lower Kenai River_Chinook_Age_0"
"304",1,10.4,4.07959065181588,0.355408072463939,2049.62590134457,336.623727643546,0.355408072463939,336.623727643546,2049.62590134457,0.0583303518158793,0.0170248122145099,83.7110016587451,0.242653002744368,1193.12481449406,296.704198555378,0.0603425256366438,0.0583303518158793,1193.12481449406,66.6168414576166,25.394755527449,0.242653002744368,81.4065744907519,4917,0,0,5767.02247638269,5766.9649626558,39.5750254208149,"2016_Early Summer_Lower Beaver Creek_Coho_Age_1"
"305",2,10.5,4.13859723834585,0.361594801809497,2085.32534937851,677.156824049634,0.717002874273436,340.533096406088,4134.95125072308,0.0590065865299678,0.0169762800562264,83.472369036465,0.246680744944539,1212.9292228923,297.316404123147,0.060467033582092,0.117336938345847,2406.05403738636,66.6638094002174,25.5988279764864,0.489333747688907,81.9091514176339,4917,0,0,5767.08065687701,5767.02247638269,39.6722462923438,"2016_Early Summer_Lower Beaver Creek_Coho_Age_1"
